Payment_ID,Claim_ID,Payment_Date,Payment_Amount,Payment_Status,Payment_Mode
PAY00006260,CLM0008723,2023-06-23,13892.34,Completed,Cheque
PAY00006261,CLM0008724,2022-05-22,52690.4,Completed,Cheque
PAY00006262,CLM0008725,2022-06-11,7701.29,Pending,Bank Transfer
PAY00006263,CLM0008725,2022-06-11,5791.73,Completed,Bank Transfer
PAY00006264,CLM0008728,2025-08-06,13966.33,Completed,Bank Transfer
PAY00006265,CLM0008728,2025-08-06,22928.66,Completed,Bank Transfer
PAY00006266,CLM0008735,2026-01-20,10476.61,Completed,Online
PAY00006267,CLM0008736,2024-11-28,21410.61,Pending,Cheque
PAY00006268,CLM0008737,2024-02-16,18774.34,Completed,Bank Transfer
PAY00006269,CLM0008738,2022-12-15,8465.67,Completed,Bank Transfer
PAY00006270,CLM0008740,2023-11-01,5572.87,Completed,Cheque
PAY00006271,CLM0008740,2023-11-01,1718.49,Completed,Cheque
PAY00006272,CLM0008743,2023-03-17,9102.66,Pending,Bank Transfer
PAY00006273,CLM0008747,2024-01-15,539.37,Completed,Bank Transfer
PAY00006274,CLM0008747,2024-01-15,1171.68,Completed,Cheque
PAY00006275,CLM0008748,2025-12-08,31101.56,Completed,Online
PAY00006276,CLM0008750,2022-09-04,20913.47,Completed,Bank Transfer
PAY00006277,CLM0008751,2023-08-05,19961.67,Completed,Online
PAY00006278,CLM0008752,2022-06-03,1738.4,Completed,Bank Transfer
PAY00006279,CLM0008752,2022-06-03,2253.79,Completed,Bank Transfer
PAY00006280,CLM0008753,2025-08-21,8323.87,Pending,Online
PAY00006281,CLM0008756,2026-08-01,9977.53,Completed,Bank Transfer
PAY00006282,CLM0008759,2025-10-25,9423.36,Completed,Bank Transfer
PAY00006283,CLM0008759,2025-10-25,2170.33,Completed,Cheque
PAY00006284,CLM0008762,2022-01-09,4785.35,Completed,Bank Transfer
PAY00006285,CLM0008762,2022-01-09,15104.96,Completed,Bank Transfer
PAY00006286,CLM0008763,2024-10-19,28043.02,Completed,Bank Transfer
PAY00006287,CLM0008764,2023-02-07,43868.66,Completed,Bank Transfer
PAY00006288,CLM0008766,2023-01-30,8025.87,Completed,Bank Transfer
PAY00006289,CLM0008767,2023-01-19,5462.51,Completed,Cheque
PAY00006290,CLM0008767,2023-01-19,16367.23,Pending,Bank Transfer
PAY00006291,CLM0008771,2025-11-20,2904.18,Completed,Bank Transfer
PAY00006292,CLM0008773,2025-11-16,451.63,Completed,Online
PAY00006293,CLM0008773,2025-11-16,17009.03,Completed,Bank Transfer
PAY00006294,CLM0008775,2023-01-11,38369.01,Completed,Online
PAY00006295,CLM0008776,2022-11-08,3284.54,Completed,Bank Transfer
PAY00006296,CLM0008777,2023-10-25,14009.56,Completed,Bank Transfer
PAY00006297,CLM0008778,2023-12-29,158826.68,Completed,Bank Transfer
PAY00006298,CLM0008783,2025-03-11,2467.25,Completed,Cheque
PAY00006299,CLM0008783,2025-03-11,13020.5,Completed,Online
PAY00006300,CLM0008786,2024-07-09,9380.08,Completed,Bank Transfer
PAY00006301,CLM0008787,2024-08-17,15206.29,Completed,Online
PAY00006302,CLM0008791,2022-05-03,11145.34,Completed,Bank Transfer
PAY00006303,CLM0008791,2022-05-03,4784.76,Completed,Online
PAY00006304,CLM0008796,2023-06-18,11152.79,Completed,Online
PAY00006305,CLM0008797,2024-01-14,4395.59,Completed,Bank Transfer
PAY00006306,CLM0008797,2024-01-14,13005.63,Completed,Online
PAY00006307,CLM0008798,2025-09-25,2095.52,Completed,Online
PAY00006308,CLM0008798,2025-09-25,9989.95,Completed,Bank Transfer
PAY00006309,CLM0008800,2023-01-08,13751.34,Completed,Bank Transfer
PAY00006310,CLM0008802,2022-12-13,14788.18,Pending,Bank Transfer
PAY00006311,CLM0008805,2025-12-04,65323.05,Completed,Bank Transfer
PAY00006312,CLM0008806,2025-09-19,21484.83,Completed,Bank Transfer
PAY00006313,CLM0008808,2022-11-05,5274.35,Completed,Bank Transfer
PAY00006314,CLM0008808,2022-11-05,9140.08,Completed,Bank Transfer
PAY00006315,CLM0008810,2024-01-07,7685.21,Completed,Bank Transfer
PAY00006316,CLM0008810,2024-01-07,15769.88,Completed,Cheque
PAY00006317,CLM0008815,2022-02-19,443.51,Completed,Bank Transfer
PAY00006318,CLM0008815,2022-02-19,1678.54,Completed,Bank Transfer
PAY00006319,CLM0008816,2025-05-22,6055.1,Completed,Bank Transfer
PAY00006320,CLM0008817,2022-06-22,18095.74,Completed,Bank Transfer
PAY00006321,CLM0008817,2022-06-22,15940.24,Completed,Bank Transfer
PAY00006322,CLM0008818,2022-12-29,19857.13,Completed,Bank Transfer
PAY00006323,CLM0008820,2022-12-25,25897.08,Completed,Bank Transfer
PAY00006324,CLM0008821,2025-10-24,9701.06,Completed,Bank Transfer
PAY00006325,CLM0008821,2025-10-24,934.07,Completed,Bank Transfer
PAY00006326,CLM0008823,2023-07-02,34045.62,Completed,Bank Transfer
PAY00006327,CLM0008824,2025-08-01,1747.67,Completed,Bank Transfer
PAY00006328,CLM0008824,2025-08-01,3135.53,Completed,Online
PAY00006329,CLM0008826,2025-05-14,20951.69,Completed,Online
PAY00006330,CLM0008827,2023-08-28,224.58,Completed,Bank Transfer
PAY00006331,CLM0008827,2023-08-28,1983.64,Completed,Online
PAY00006332,CLM0008828,2024-01-07,24018.43,Completed,Bank Transfer
PAY00006333,CLM0008829,2025-05-18,27920.71,Completed,Online
PAY00006334,CLM0008829,2025-05-18,10572.88,Completed,Bank Transfer
PAY00006335,CLM0008830,2024-06-06,54806.06,Completed,Bank Transfer
PAY00006336,CLM0008832,2024-11-03,1612.16,Completed,Bank Transfer
PAY00006337,CLM0008832,2024-11-03,1743.15,Completed,Bank Transfer
PAY00006338,CLM0008833,2024-07-20,3453.7,Completed,Bank Transfer
PAY00006339,CLM0008833,2024-07-20,5586.22,Completed,Bank Transfer
PAY00006340,CLM0008834,2023-08-23,26324.03,Completed,Bank Transfer
PAY00006341,CLM0008838,2024-06-24,19723.12,Completed,Online
PAY00006342,CLM0008840,2024-08-29,6941.35,Completed,Bank Transfer
PAY00006343,CLM0008840,2024-08-29,6670.43,Completed,Online
PAY00006344,CLM0008842,2022-12-04,1167.52,Completed,Online
PAY00006345,CLM0008842,2022-12-04,5297.79,Completed,Bank Transfer
PAY00006346,CLM0008845,2024-10-22,7886.27,Completed,Online
PAY00006347,CLM0008846,2024-04-21,54370.68,Completed,Cheque
PAY00006348,CLM0008850,2024-02-08,9249.76,Completed,Bank Transfer
PAY00006349,CLM0008850,2024-02-08,911.09,Completed,Bank Transfer
PAY00006350,CLM0008851,2023-01-09,21373.46,Completed,Bank Transfer
PAY00006351,CLM0008852,2023-02-03,53303.25,Completed,Bank Transfer
PAY00006352,CLM0008853,2022-05-19,16727.11,Completed,Cheque
PAY00006353,CLM0008853,2022-05-19,7442.47,Completed,Bank Transfer
PAY00006354,CLM0008855,2025-06-23,31575.78,Completed,Online
PAY00006355,CLM0008856,2022-05-04,45795.35,Completed,Bank Transfer
PAY00006356,CLM0008860,2022-03-31,323.34,Completed,Bank Transfer
PAY00006357,CLM0008860,2022-03-31,5504.77,Completed,Online
PAY00006358,CLM0008861,2025-01-11,1188.74,Completed,Online
PAY00006359,CLM0008861,2025-01-11,5036.73,Completed,Bank Transfer
PAY00006360,CLM0008863,2022-09-14,8921,Completed,Bank Transfer
PAY00006361,CLM0008865,2025-10-16,46871.99,Completed,Bank Transfer
PAY00006362,CLM0008865,2025-10-16,90049,Completed,Bank Transfer
PAY00006363,CLM0008869,2024-05-15,12746.65,Completed,Bank Transfer
PAY00006364,CLM0008870,2024-05-31,39142.38,Completed,Bank Transfer
PAY00006365,CLM0008871,2025-04-24,6699.44,Completed,Online
PAY00006366,CLM0008872,2024-06-16,14503.98,Completed,Bank Transfer
PAY00006367,CLM0008872,2024-06-16,2740.73,Completed,Bank Transfer
PAY00006368,CLM0008873,2023-07-21,4884.58,Completed,Bank Transfer
PAY00006369,CLM0008874,2022-08-25,12208.36,Completed,Bank Transfer
PAY00006370,CLM0008879,2024-06-18,3077.62,Completed,Bank Transfer
PAY00006371,CLM0008882,2023-09-27,3291.61,Completed,Online
PAY00006372,CLM0008883,2022-11-12,21874.27,Completed,Bank Transfer
PAY00006373,CLM0008887,2024-04-08,10831.13,Completed,Bank Transfer
PAY00006374,CLM0008892,2024-11-26,10122.11,Completed,Bank Transfer
PAY00006375,CLM0008893,2022-07-10,5804.55,Completed,Online
PAY00006376,CLM0008893,2022-07-10,358.7,Completed,Online
PAY00006377,CLM0008895,2025-02-28,5515.14,Completed,Bank Transfer
PAY00006378,CLM0008896,2023-08-04,10981.93,Completed,Bank Transfer
PAY00006379,CLM0008896,2023-08-04,28336.08,Completed,Online
PAY00006380,CLM0008897,2023-03-14,38238.48,Completed,Online
PAY00006381,CLM0008900,2022-08-21,9143.2,Completed,Bank Transfer
PAY00006382,CLM0008901,2024-02-27,17557.01,Completed,Bank Transfer
PAY00006383,CLM0008902,2023-06-15,13850.32,Completed,Bank Transfer
PAY00006384,CLM0008904,2023-05-21,11175.21,Completed,Online
PAY00006385,CLM0008905,2024-10-12,18179.64,Completed,Bank Transfer
PAY00006386,CLM0008905,2024-10-12,9512.93,Completed,Bank Transfer
PAY00006387,CLM0008910,2022-08-12,83118.49,Completed,Bank Transfer
PAY00006388,CLM0008912,2022-09-26,12984.79,Completed,Bank Transfer
PAY00006389,CLM0008915,2025-12-15,8197.26,Completed,Cheque
PAY00006390,CLM0008916,2025-06-21,4040.85,Completed,Bank Transfer
PAY00006391,CLM0008918,2024-10-25,62595.29,Completed,Bank Transfer
PAY00006392,CLM0008921,2023-08-07,13615.82,Completed,Bank Transfer
PAY00006393,CLM0008924,2025-02-02,31558.9,Completed,Bank Transfer
PAY00006394,CLM0008924,2025-02-02,905.11,Completed,Bank Transfer
PAY00006395,CLM0008925,2025-05-17,57067.98,Completed,Online
PAY00006396,CLM0008926,2023-09-09,23628.11,Completed,Bank Transfer
PAY00006397,CLM0008927,2024-11-13,2689.12,Completed,Cheque
PAY00006398,CLM0008930,2025-03-20,15537.62,Completed,Bank Transfer
PAY00006399,CLM0008932,2024-11-29,9956.55,Completed,Bank Transfer
PAY00006400,CLM0008934,2023-01-23,6646.42,Completed,Bank Transfer
PAY00006401,CLM0008934,2023-01-23,4077.15,Pending,Bank Transfer
PAY00006402,CLM0008937,2023-08-21,66972.83,Completed,Bank Transfer
PAY00006403,CLM0008939,2022-06-21,4252.02,Completed,Bank Transfer
PAY00006404,CLM0008939,2022-06-21,823.46,Completed,Bank Transfer
PAY00006405,CLM0008940,2023-08-17,14192.54,Completed,Bank Transfer
PAY00006406,CLM0008940,2023-08-17,6060.58,Completed,Cheque
PAY00006407,CLM0008941,2023-11-22,4735.46,Completed,Bank Transfer
PAY00006408,CLM0008942,2025-12-19,19160.66,Completed,Online
PAY00006409,CLM0008944,2024-03-18,25986.8,Pending,Bank Transfer
PAY00006410,CLM0008945,2022-05-04,6939.97,Completed,Bank Transfer
PAY00006411,CLM0008948,2023-12-18,19399.76,Completed,Bank Transfer
PAY00006412,CLM0008950,2025-10-20,5036.83,Completed,Bank Transfer
PAY00006413,CLM0008951,2022-05-28,27279.88,Completed,Bank Transfer
PAY00006414,CLM0008952,2022-12-06,13727.69,Completed,Cheque
PAY00006415,CLM0008952,2022-12-06,26517.48,Completed,Bank Transfer
PAY00006416,CLM0008953,2025-08-29,13726.61,Completed,Bank Transfer
PAY00006417,CLM0008955,2024-08-23,2518.4,Completed,Bank Transfer
PAY00006418,CLM0008957,2024-05-28,13057.57,Completed,Bank Transfer
PAY00006419,CLM0008961,2023-02-16,20578.37,Completed,Bank Transfer
PAY00006420,CLM0008961,2023-02-16,26377.96,Completed,Bank Transfer
PAY00006421,CLM0008963,2023-04-27,39089.85,Completed,Bank Transfer
PAY00006422,CLM0008964,2026-09-01,4406.66,Completed,Bank Transfer
PAY00006423,CLM0008964,2026-09-01,5281.36,Completed,Online
PAY00006424,CLM0008965,2024-11-22,26769.41,Completed,Bank Transfer
PAY00006425,CLM0008965,2024-11-22,2711.77,Completed,Bank Transfer
PAY00006426,CLM0008966,2024-07-13,17011.18,Completed,Bank Transfer
PAY00006427,CLM0008967,2023-07-24,1284.59,Completed,Bank Transfer
PAY00006428,CLM0008967,2023-07-24,31009.02,Completed,Bank Transfer
PAY00006429,CLM0008968,2025-01-03,4427.65,Completed,Bank Transfer
PAY00006430,CLM0008969,2024-08-08,1067.82,Completed,Bank Transfer
PAY00006431,CLM0008969,2024-08-08,6257.03,Completed,Cheque
PAY00006432,CLM0008970,2022-06-16,14582.48,Completed,Bank Transfer
PAY00006433,CLM0008973,2025-10-23,2404.66,Completed,Bank Transfer
PAY00006434,CLM0008973,2025-10-23,8742.34,Completed,Bank Transfer
PAY00006435,CLM0008975,2024-03-02,48066.96,Completed,Bank Transfer
PAY00006436,CLM0008975,2024-03-02,4844.23,Completed,Online
PAY00006437,CLM0008977,2024-07-07,45707.34,Completed,Bank Transfer
PAY00006438,CLM0008977,2024-07-07,7633.16,Completed,Bank Transfer
PAY00006439,CLM0008978,2023-07-26,8161.83,Completed,Bank Transfer
PAY00006440,CLM0008981,2026-01-13,27874.32,Completed,Bank Transfer
PAY00006441,CLM0008981,2026-01-13,10043.13,Completed,Cheque
PAY00006442,CLM0008982,2025-08-20,17984.67,Pending,Bank Transfer
PAY00006443,CLM0008983,2025-10-01,18546.42,Completed,Bank Transfer
PAY00006444,CLM0008984,2024-12-22,23838.39,Completed,Online
PAY00006445,CLM0008985,2024-04-10,7560.3,Completed,Bank Transfer
PAY00006446,CLM0008987,2025-12-14,13227.11,Completed,Bank Transfer
PAY00006447,CLM0008988,2023-03-24,29881.73,Completed,Bank Transfer
PAY00006448,CLM0008990,2024-07-29,17399.09,Completed,Bank Transfer
PAY00006449,CLM0008991,2025-08-04,12625.82,Completed,Bank Transfer
PAY00006450,CLM0008995,2025-02-24,19003.11,Completed,Online
PAY00006451,CLM0008996,2022-08-23,604.61,Completed,Online
PAY00006452,CLM0008996,2022-08-23,14857.65,Completed,Bank Transfer
PAY00006453,CLM0008997,2022-07-29,18367.5,Completed,Cheque
PAY00006454,CLM0008998,2024-03-05,2924.38,Completed,Bank Transfer
PAY00006455,CLM0008998,2024-03-05,2367.8,Completed,Bank Transfer
PAY00006456,CLM0008999,2024-09-17,10185.98,Completed,Cheque
PAY00006457,CLM0008999,2024-09-17,4991.84,Pending,Bank Transfer
PAY00006458,CLM0009005,2025-11-25,14727.83,Completed,Bank Transfer
PAY00006459,CLM0009007,2024-12-11,11886.47,Completed,Bank Transfer
PAY00006460,CLM0009009,2025-10-08,7348.68,Completed,Bank Transfer
PAY00006461,CLM0009010,2025-01-18,22133.77,Completed,Bank Transfer
PAY00006462,CLM0009011,2022-11-02,2647.15,Completed,Bank Transfer
PAY00006463,CLM0009014,2022-01-29,34354.19,Completed,Online
PAY00006464,CLM0009015,2023-08-04,49591.85,Completed,Bank Transfer
PAY00006465,CLM0009016,2025-09-07,4710.42,Completed,Bank Transfer
PAY00006466,CLM0009016,2025-09-07,686.73,Completed,Cheque
PAY00006467,CLM0009021,2024-01-12,21408.49,Completed,Online
PAY00006468,CLM0009023,2026-11-01,6043.74,Completed,Online
PAY00006469,CLM0009024,2023-01-10,19790.09,Completed,Cheque
PAY00006470,CLM0009025,2024-10-29,34580.38,Completed,Bank Transfer
PAY00006471,CLM0009027,2026-10-01,4792.83,Completed,Bank Transfer
PAY00006472,CLM0009027,2026-10-01,8031.91,Completed,Bank Transfer
PAY00006473,CLM0009030,2023-12-03,61322.14,Pending,Bank Transfer
PAY00006474,CLM0009030,2023-12-03,24223.1,Completed,Bank Transfer
PAY00006475,CLM0009031,2023-09-24,4533.04,Completed,Bank Transfer
PAY00006476,CLM0009031,2023-09-24,11548.68,Completed,Bank Transfer
PAY00006477,CLM0009033,2025-06-28,5342.39,Completed,Bank Transfer
PAY00006478,CLM0009034,2022-11-05,26612.96,Completed,Cheque
PAY00006479,CLM0009036,2025-08-18,23756.13,Completed,Online
PAY00006480,CLM0009039,2023-11-28,17605.16,Completed,Bank Transfer
PAY00006481,CLM0009040,2026-03-02,16040.86,Completed,Bank Transfer
PAY00006482,CLM0009041,2023-04-22,32948.86,Pending,Online
PAY00006483,CLM0009042,2023-11-08,35319.38,Completed,Bank Transfer
PAY00006484,CLM0009043,2024-09-25,21446.33,Completed,Bank Transfer
PAY00006485,CLM0009044,2024-03-13,18353.59,Completed,Bank Transfer
PAY00006486,CLM0009045,2025-11-05,5623.55,Completed,Bank Transfer
PAY00006487,CLM0009046,2025-07-28,11150.7,Pending,Bank Transfer
PAY00006488,CLM0009047,2022-11-17,28661.92,Completed,Online
PAY00006489,CLM0009049,2025-08-20,9366.76,Pending,Bank Transfer
PAY00006490,CLM0009050,2022-12-27,1748.79,Completed,Bank Transfer
PAY00006491,CLM0009050,2022-12-27,10685.36,Completed,Bank Transfer
PAY00006492,CLM0009056,2023-12-22,20623.22,Pending,Bank Transfer
PAY00006493,CLM0009057,2023-11-17,6468.15,Completed,Bank Transfer
PAY00006494,CLM0009058,2025-08-16,3155.89,Completed,Bank Transfer
PAY00006495,CLM0009059,2024-05-18,13684.69,Completed,Online
PAY00006496,CLM0009060,2025-08-20,22691.4,Completed,Cheque
PAY00006497,CLM0009061,2023-06-27,17485.52,Pending,Bank Transfer
PAY00006498,CLM0009061,2023-06-27,29701.39,Completed,Online
PAY00006499,CLM0009064,2023-10-28,8797.8,Completed,Bank Transfer
PAY00006500,CLM0009066,2024-12-09,14859.63,Completed,Bank Transfer
PAY00006501,CLM0009067,2023-05-05,11599.53,Completed,Online
PAY00006502,CLM0009069,2023-07-24,11743.8,Completed,Bank Transfer
PAY00006503,CLM0009069,2023-07-24,6575.14,Completed,Online
PAY00006504,CLM0009070,2022-01-09,13015.11,Completed,Bank Transfer
PAY00006505,CLM0009070,2022-01-09,7307.21,Completed,Bank Transfer
PAY00006506,CLM0009072,2024-11-06,46609.37,Completed,Bank Transfer
PAY00006507,CLM0009073,2024-04-10,55055.26,Completed,Bank Transfer
PAY00006508,CLM0009074,2025-04-03,5861.31,Completed,Bank Transfer
PAY00006509,CLM0009076,2023-11-02,28385.38,Completed,Bank Transfer
PAY00006510,CLM0009083,2025-04-15,20182.71,Completed,Bank Transfer
PAY00006511,CLM0009087,2023-04-09,26880.19,Completed,Bank Transfer
PAY00006512,CLM0009088,2024-01-10,7362.07,Completed,Online
PAY00006513,CLM0009089,2024-09-05,4181.87,Completed,Bank Transfer
PAY00006514,CLM0009089,2024-09-05,40758.45,Completed,Bank Transfer
PAY00006515,CLM0009091,2023-04-14,3084.98,Completed,Cheque
PAY00006516,CLM0009091,2023-04-14,7563.59,Completed,Bank Transfer
PAY00006517,CLM0009092,2025-05-12,19223.6,Completed,Bank Transfer
PAY00006518,CLM0009094,2024-06-01,6303.24,Completed,Online
PAY00006519,CLM0009096,2023-07-16,46001.31,Completed,Bank Transfer
PAY00006520,CLM0009100,2024-12-28,1273.79,Pending,Online
PAY00006521,CLM0009100,2024-12-28,5492.25,Pending,Cheque
PAY00006522,CLM0009102,2025-06-19,4207.84,Completed,Bank Transfer
PAY00006523,CLM0009107,2023-08-13,3919.23,Completed,Bank Transfer
PAY00006524,CLM0009108,2023-09-24,6427.36,Completed,Online
PAY00006525,CLM0009109,2025-03-28,8559.97,Completed,Bank Transfer
PAY00006526,CLM0009110,2023-09-04,9442.4,Completed,Online
PAY00006527,CLM0009110,2023-09-04,21904.87,Completed,Bank Transfer
PAY00006528,CLM0009111,2025-09-25,14442.49,Pending,Bank Transfer
PAY00006529,CLM0009112,2022-11-27,3392.8,Completed,Bank Transfer
PAY00006530,CLM0009113,2023-12-22,6272.22,Completed,Bank Transfer
PAY00006531,CLM0009114,2022-10-10,44910.06,Completed,Bank Transfer
PAY00006532,CLM0009115,2026-02-16,57947.62,Completed,Bank Transfer
PAY00006533,CLM0009118,2024-06-25,32615.46,Completed,Bank Transfer
PAY00006534,CLM0009121,2025-12-26,15379.45,Completed,Bank Transfer
PAY00006535,CLM0009122,2026-01-27,22555.51,Completed,Bank Transfer
PAY00006536,CLM0009124,2022-08-03,23838.58,Completed,Online
PAY00006537,CLM0009125,2024-06-17,65.77,Completed,Online
PAY00006538,CLM0009125,2024-06-17,17710.5,Completed,Bank Transfer
PAY00006539,CLM0009126,2022-10-15,14831.32,Completed,Bank Transfer
PAY00006540,CLM0009127,2024-04-03,6004.33,Completed,Bank Transfer
PAY00006541,CLM0009127,2024-04-03,64775.21,Completed,Bank Transfer
PAY00006542,CLM0009132,2024-07-07,12654.6,Completed,Bank Transfer
PAY00006543,CLM0009133,2025-08-14,1262.04,Completed,Bank Transfer
PAY00006544,CLM0009133,2025-08-14,1729.2,Completed,Cheque
PAY00006545,CLM0009134,2023-08-05,6599.46,Completed,Cheque
PAY00006546,CLM0009136,2022-08-25,48592.63,Completed,Bank Transfer
PAY00006547,CLM0009137,2023-09-20,7759.32,Completed,Bank Transfer
PAY00006548,CLM0009139,2023-08-06,11414.68,Completed,Bank Transfer
PAY00006549,CLM0009139,2023-08-06,15039.78,Completed,Bank Transfer
PAY00006550,CLM0009145,2025-04-30,10977.01,Completed,Cheque
PAY00006551,CLM0009146,2022-05-14,10269.15,Completed,Bank Transfer
PAY00006552,CLM0009147,2023-03-08,33808.76,Completed,Bank Transfer
PAY00006553,CLM0009149,2025-07-28,10110.42,Completed,Online
PAY00006554,CLM0009150,2024-09-19,39526.46,Completed,Online
PAY00006555,CLM0009151,2023-03-20,6051.93,Completed,Bank Transfer
PAY00006556,CLM0009152,2023-04-23,16121.42,Completed,Bank Transfer
PAY00006557,CLM0009153,2023-08-13,13682.79,Completed,Bank Transfer
PAY00006558,CLM0009154,2025-06-06,16461.21,Completed,Bank Transfer
PAY00006559,CLM0009159,2024-12-25,12016.65,Completed,Bank Transfer
PAY00006560,CLM0009159,2024-12-25,1758.34,Pending,Bank Transfer
PAY00006561,CLM0009160,2022-11-17,46353.85,Completed,Bank Transfer
PAY00006562,CLM0009161,2024-09-10,3766.98,Completed,Bank Transfer
PAY00006563,CLM0009164,2022-10-20,34378.98,Completed,Bank Transfer
PAY00006564,CLM0009164,2022-10-20,13664.29,Pending,Online
PAY00006565,CLM0009165,2024-08-09,15483.13,Completed,Bank Transfer
PAY00006566,CLM0009171,2022-03-24,40639.77,Completed,Online
PAY00006567,CLM0009171,2022-03-24,4479.46,Completed,Bank Transfer
PAY00006568,CLM0009174,2022-10-30,10697.83,Completed,Bank Transfer
PAY00006569,CLM0009174,2022-10-30,48255.67,Completed,Bank Transfer
PAY00006570,CLM0009175,2024-07-29,16048.8,Completed,Bank Transfer
PAY00006571,CLM0009176,2022-10-08,6475.99,Completed,Bank Transfer
PAY00006572,CLM0009176,2022-10-08,11161.48,Completed,Bank Transfer
PAY00006573,CLM0009178,2023-05-11,19299.2,Completed,Cheque
PAY00006574,CLM0009180,2024-02-08,20539.1,Completed,Bank Transfer
PAY00006575,CLM0009181,2023-04-19,4087.71,Completed,Bank Transfer
PAY00006576,CLM0009181,2023-04-19,3274.75,Completed,Online
PAY00006577,CLM0009182,2024-02-09,41245.35,Completed,Bank Transfer
PAY00006578,CLM0009183,2024-10-27,14378.69,Completed,Bank Transfer
PAY00006579,CLM0009184,2024-05-24,19217.27,Completed,Bank Transfer
PAY00006580,CLM0009184,2024-05-24,67.73,Completed,Bank Transfer
PAY00006581,CLM0009188,2022-09-03,13197.33,Completed,Bank Transfer
PAY00006582,CLM0009190,2024-12-04,2707.42,Completed,Bank Transfer
PAY00006583,CLM0009190,2024-12-04,15891.14,Completed,Online
PAY00006584,CLM0009191,2024-01-27,36877.68,Completed,Bank Transfer
PAY00006585,CLM0009193,2025-01-31,8017.11,Completed,Bank Transfer
PAY00006586,CLM0009193,2025-01-31,4335.8,Completed,Online
PAY00006587,CLM0009194,2023-06-11,4443.17,Pending,Cheque
PAY00006588,CLM0009194,2023-06-11,269.21,Completed,Online
PAY00006589,CLM0009195,2025-11-24,13315.58,Completed,Online
PAY00006590,CLM0009196,2025-08-01,9649.08,Completed,Online
PAY00006591,CLM0009196,2025-08-01,8986.46,Completed,Online
PAY00006592,CLM0009197,2025-03-07,8726.13,Completed,Bank Transfer
PAY00006593,CLM0009198,2022-05-17,53703.99,Completed,Online
PAY00006594,CLM0009199,2025-03-26,31705.73,Completed,Bank Transfer
PAY00006595,CLM0009200,2025-03-18,37703.14,Completed,Online
PAY00006596,CLM0009201,2024-06-17,29269.51,Completed,Online
PAY00006597,CLM0009202,2025-04-08,40203.81,Completed,Online
PAY00006598,CLM0009203,2024-06-30,17435.35,Completed,Cheque
PAY00006599,CLM0009207,2024-06-10,13464.01,Pending,Bank Transfer
PAY00006600,CLM0009208,2023-01-13,1746.47,Completed,Bank Transfer
PAY00006601,CLM0009208,2023-01-13,14576.88,Completed,Bank Transfer
PAY00006602,CLM0009212,2024-04-05,3211.44,Pending,Online
PAY00006603,CLM0009215,2022-05-04,12348.87,Completed,Bank Transfer
PAY00006604,CLM0009216,2023-04-19,17132.31,Completed,Bank Transfer
PAY00006605,CLM0009217,2025-07-19,16575.25,Completed,Cheque
PAY00006606,CLM0009218,2025-05-12,2452.79,Completed,Bank Transfer
PAY00006607,CLM0009223,2025-01-08,9156.19,Completed,Bank Transfer
PAY00006608,CLM0009229,2023-09-26,33712.84,Completed,Bank Transfer
PAY00006609,CLM0009230,2025-05-10,16408.68,Completed,Bank Transfer
PAY00006610,CLM0009232,2025-09-19,24641.53,Completed,Bank Transfer
PAY00006611,CLM0009232,2025-09-19,10056.76,Completed,Bank Transfer
PAY00006612,CLM0009233,2024-09-08,19348.19,Completed,Online
PAY00006613,CLM0009234,2022-07-19,10446.43,Pending,Online
PAY00006614,CLM0009235,2023-12-02,30053.07,Pending,Online
PAY00006615,CLM0009235,2023-12-02,9187.32,Completed,Bank Transfer
PAY00006616,CLM0009237,2024-02-02,10622.09,Completed,Cheque
PAY00006617,CLM0009237,2024-02-02,9592.44,Completed,Bank Transfer
PAY00006618,CLM0009240,2023-09-02,17384.96,Completed,Online
PAY00006619,CLM0009241,2025-07-30,9689.44,Completed,Bank Transfer
PAY00006620,CLM0009247,2022-03-30,59773.3,Completed,Bank Transfer
PAY00006621,CLM0009249,2025-02-04,14988.92,Completed,Bank Transfer
PAY00006622,CLM0009250,2022-03-23,23783.63,Completed,Online
PAY00006623,CLM0009251,2023-07-22,2681.68,Completed,Bank Transfer
PAY00006624,CLM0009253,2023-07-03,11683.81,Completed,Cheque
PAY00006625,CLM0009254,2022-11-27,16508.96,Completed,Bank Transfer
PAY00006626,CLM0009255,2022-04-08,57321.9,Completed,Bank Transfer
PAY00006627,CLM0009256,2024-04-22,5599.75,Pending,Bank Transfer
PAY00006628,CLM0009258,2022-12-04,36866.8,Completed,Cheque
PAY00006629,CLM0009261,2025-01-28,17270.71,Completed,Bank Transfer
PAY00006630,CLM0009265,2023-03-23,13424.32,Completed,Online
PAY00006631,CLM0009266,2022-12-06,7966.66,Completed,Bank Transfer
PAY00006632,CLM0009268,2022-10-31,12953.19,Completed,Bank Transfer
PAY00006633,CLM0009268,2022-10-31,2187.49,Completed,Cheque
PAY00006634,CLM0009269,2024-06-17,21226.15,Completed,Bank Transfer
PAY00006635,CLM0009270,2025-09-04,17126.95,Completed,Bank Transfer
PAY00006636,CLM0009277,2022-10-14,7258.69,Completed,Bank Transfer
PAY00006637,CLM0009277,2022-10-14,989.33,Completed,Bank Transfer
PAY00006638,CLM0009280,2024-01-15,14675,Completed,Online
PAY00006639,CLM0009280,2024-01-15,2835.77,Completed,Online
PAY00006640,CLM0009284,2024-03-22,21532.75,Completed,Online
